index,time,lat,lon,tempanomaly
6267,2023-03-15,-21.00,115.00,1.14
6268,2023-03-15,-21.00,117.00,1.03
6269,2023-03-15,-21.00,119.00,0.91
6270,2023-03-15,-21.00,121.00,0.90
6271,2023-03-15,-21.00,123.00,0.89
6272,2023-03-15,-21.00,125.00,0.84
6273,2023-03-15,-21.00,127.00,0.77
6274,2023-03-15,-21.00,129.00,0.71
6275,2023-03-15,-21.00,131.00,0.64
6276,2023-03-15,-21.00,133.00,0.56
6277,2023-03-15,-21.00,135.00,0.47
6278,2023-03-15,-21.00,137.00,0.43
6279,2023-03-15,-21.00,139.00,0.47
6280,2023-03-15,-21.00,141.00,0.62
6281,2023-03-15,-21.00,143.00,0.86
6282,2023-03-15,-21.00,145.00,1.17
6283,2023-03-15,-21.00,147.00,1.39
6284,2023-03-15,-21.00,149.00,1.59
6285,2023-03-15,-21.00,151.00,0.96
6286,2023-03-15,-21.00,153.00,0.51
6287,2023-03-15,-21.00,155.00,0.47
6288,2023-03-15,-21.00,157.00,0.45
6289,2023-03-15,-21.00,159.00,0.45
6290,2023-03-15,-21.00,161.00,0.46
6291,2023-03-15,-21.00,163.00,0.47
6292,2023-03-15,-21.00,165.00,0.79
6293,2023-03-15,-21.00,167.00,0.53
6294,2023-03-15,-21.00,169.00,0.64
6295,2023-03-15,-21.00,171.00,0.59
6296,2023-03-15,-21.00,173.00,0.42
6297,2023-03-15,-21.00,175.00,0.47
6298,2023-03-15,-21.00,177.00,0.54
6299,2023-03-15,-21.00,179.00,0.60
6300,2023-03-15,-19.00,-179.00,0.93
6301,2023-03-15,-19.00,-177.00,0.78
6302,2023-03-15,-19.00,-175.00,0.75
6303,2023-03-15,-19.00,-173.00,0.73
6304,2023-03-15,-19.00,-171.00,0.74
6305,2023-03-15,-19.00,-169.00,0.74
6306,2023-03-15,-19.00,-167.00,0.72
6307,2023-03-15,-19.00,-165.00,0.72
6308,2023-03-15,-19.00,-163.00,0.74
6309,2023-03-15,-19.00,-161.00,0.76
6310,2023-03-15,-19.00,-159.00,0.81
6311,2023-03-15,-19.00,-157.00,0.87
6312,2023-03-15,-19.00,-155.00,0.95
6313,2023-03-15,-19.00,-153.00,1.02
6314,2023-03-15,-19.00,-151.00,1.05
6315,2023-03-15,-19.00,-149.00,1.05
6316,2023-03-15,-19.00,-147.00,1.07
6317,2023-03-15,-19.00,-145.00,0.84
6318,2023-03-15,-19.00,-143.00,1.08
6319,2023-03-15,-19.00,-141.00,1.01
6320,2023-03-15,-19.00,-139.00,1.06
6321,2023-03-15,-19.00,-137.00,1.09
6322,2023-03-15,-19.00,-135.00,1.11
6323,2023-03-15,-19.00,-133.00,1.12
6324,2023-03-15,-19.00,-131.00,1.13
6325,2023-03-15,-19.00,-129.00,1.15
6326,2023-03-15,-19.00,-127.00,1.16
6327,2023-03-15,-19.00,-125.00,1.17
6328,2023-03-15,-19.00,-123.00,1.18
6329,2023-03-15,-19.00,-121.00,1.17
6330,2023-03-15,-19.00,-119.00,1.17
6331,2023-03-15,-19.00,-117.00,1.17
6332,2023-03-15,-19.00,-115.00,1.17
6333,2023-03-15,-19.00,-113.00,1.16
6334,2023-03-15,-19.00,-111.00,1.14
6335,2023-03-15,-19.00,-109.00,1.13
6336,2023-03-15,-19.00,-107.00,1.11
6337,2023-03-15,-19.00,-105.00,1.09
6338,2023-03-15,-19.00,-103.00,1.09
6339,2023-03-15,-19.00,-101.00,1.10
6340,2023-03-15,-19.00,-99.00,1.11
6341,2023-03-15,-19.00,-97.00,1.12
6342,2023-03-15,-19.00,-95.00,1.14
6343,2023-03-15,-19.00,-93.00,1.19
6344,2023-03-15,-19.00,-91.00,1.25
6345,2023-03-15,-19.00,-89.00,1.33
6346,2023-03-15,-19.00,-87.00,1.39
6347,2023-03-15,-19.00,-85.00,1.48
6348,2023-03-15,-19.00,-83.00,1.58
6349,2023-03-15,-19.00,-81.00,1.70
6350,2023-03-15,-19.00,-79.00,1.83
6351,2023-03-15,-19.00,-77.00,1.95
6352,2023-03-15,-19.00,-75.00,2.08
6353,2023-03-15,-19.00,-73.00,2.19
6354,2023-03-15,-19.00,-71.00,2.23
6355,2023-03-15,-19.00,-69.00,2.29
6356,2023-03-15,-19.00,-67.00,2.28
6357,2023-03-15,-19.00,-65.00,2.23
6358,2023-03-15,-19.00,-63.00,2.14
6359,2023-03-15,-19.00,-61.00,2.00
6360,2023-03-15,-19.00,-59.00,1.83
6361,2023-03-15,-19.00,-57.00,1.63
6362,2023-03-15,-19.00,-55.00,1.45
6363,2023-03-15,-19.00,-53.00,1.31
6364,2023-03-15,-19.00,-51.00,1.30
6365,2023-03-15,-19.00,-49.00,1.37
6366,2023-03-15,-19.00,-47.00,1.45
6367,2023-03-15,-19.00,-45.00,1.52
6368,2023-03-15,-19.00,-43.00,1.58
6369,2023-03-15,-19.00,-41.00,1.46
6370,2023-03-15,-19.00,-39.00,0.90
6371,2023-03-15,-19.00,-37.00,0.53
6372,2023-03-15,-19.00,-35.00,0.50
6373,2023-03-15,-19.00,-33.00,0.48
6374,2023-03-15,-19.00,-31.00,0.44
6375,2023-03-15,-19.00,-29.00,0.40
6376,2023-03-15,-19.00,-27.00,0.36
6377,2023-03-15,-19.00,-25.00,0.35
6378,2023-03-15,-19.00,-23.00,0.35
6379,2023-03-15,-19.00,-21.00,0.38
6380,2023-03-15,-19.00,-19.00,0.43
6381,2023-03-15,-19.00,-17.00,0.50
6382,2023-03-15,-19.00,-15.00,0.57
6383,2023-03-15,-19.00,-13.00,0.65
6384,2023-03-15,-19.00,-11.00,0.73
6385,2023-03-15,-19.00,-9.00,0.82
6386,2023-03-15,-19.00,-7.00,0.90
6387,2023-03-15,-19.00,-5.00,0.97
6388,2023-03-15,-19.00,-3.00,1.01
6389,2023-03-15,-19.00,-1.00,1.02
6390,2023-03-15,-19.00,1.00,0.96
6391,2023-03-15,-19.00,3.00,0.89
6392,2023-03-15,-19.00,5.00,0.77
6393,2023-03-15,-19.00,7.00,0.60
6394,2023-03-15,-19.00,9.00,0.38
6395,2023-03-15,-19.00,11.00,0.20
6396,2023-03-15,-19.00,13.00,0.31
6397,2023-03-15,-19.00,15.00,0.82
6398,2023-03-15,-19.00,17.00,0.81
6399,2023-03-15,-19.00,19.00,0.62
6400,2023-03-15,-19.00,21.00,0.46
6401,2023-03-15,-19.00,23.00,0.33
6402,2023-03-15,-19.00,25.00,0.21
6403,2023-03-15,-19.00,27.00,0.08
6404,2023-03-15,-19.00,29.00,0.00
6405,2023-03-15,-19.00,31.00,0.00
6406,2023-03-15,-19.00,33.00,0.02
6407,2023-03-15,-19.00,35.00,0.04
6408,2023-03-15,-19.00,37.00,0.09
6409,2023-03-15,-19.00,39.00,0.04
6410,2023-03-15,-19.00,41.00,0.00
6411,2023-03-15,-19.00,43.00,0.30
6412,2023-03-15,-19.00,45.00,0.57
6413,2023-03-15,-19.00,47.00,0.72
6414,2023-03-15,-19.00,49.00,0.74
6415,2023-03-15,-19.00,51.00,0.51
6416,2023-03-15,-19.00,53.00,0.55
6417,2023-03-15,-19.00,55.00,0.59
6418,2023-03-15,-19.00,57.00,0.88
6419,2023-03-15,-19.00,59.00,0.73
6420,2023-03-15,-19.00,61.00,0.66
6421,2023-03-15,-19.00,63.00,0.64
6422,2023-03-15,-19.00,65.00,0.61
6423,2023-03-15,-19.00,67.00,0.59
6424,2023-03-15,-19.00,69.00,0.58
6425,2023-03-15,-19.00,71.00,0.58
6426,2023-03-15,-19.00,73.00,0.59
6427,2023-03-15,-19.00,75.00,0.62
6428,2023-03-15,-19.00,77.00,0.67
6429,2023-03-15,-19.00,79.00,0.73
6430,2023-03-15,-19.00,81.00,0.81
6431,2023-03-15,-19.00,83.00,0.86
6432,2023-03-15,-19.00,85.00,0.87
6433,2023-03-15,-19.00,87.00,0.85
6434,2023-03-15,-19.00,89.00,0.81
6435,2023-03-15,-19.00,91.00,0.77
6436,2023-03-15,-19.00,93.00,0.72
6437,2023-03-15,-19.00,95.00,0.68
6438,2023-03-15,-19.00,97.00,0.65
6439,2023-03-15,-19.00,99.00,0.65
6440,2023-03-15,-19.00,101.00,0.68
6441,2023-03-15,-19.00,103.00,0.75
6442,2023-03-15,-19.00,105.00,0.86
6443,2023-03-15,-19.00,107.00,0.97
6444,2023-03-15,-19.00,109.00,1.12
6445,2023-03-15,-19.00,111.00,1.22
6446,2023-03-15,-19.00,113.00,1.29
6447,2023-03-15,-19.00,115.00,1.30
6448,2023-03-15,-19.00,117.00,1.15
6449,2023-03-15,-19.00,119.00,0.99
6450,2023-03-15,-19.00,121.00,0.94
6451,2023-03-15,-19.00,123.00,0.81
6452,2023-03-15,-19.00,125.00,0.74
6453,2023-03-15,-19.00,127.00,0.67
6454,2023-03-15,-19.00,129.00,0.60
6455,2023-03-15,-19.00,131.00,0.52
6456,2023-03-15,-19.00,133.00,0.43
6457,2023-03-15,-19.00,135.00,0.34
6458,2023-03-15,-19.00,137.00,0.29
6459,2023-03-15,-19.00,139.00,0.30
6460,2023-03-15,-19.00,141.00,0.41
6461,2023-03-15,-19.00,143.00,0.62
6462,2023-03-15,-19.00,145.00,0.89
6463,2023-03-15,-19.00,147.00,1.08
6464,2023-03-15,-19.00,149.00,1.21
6465,2023-03-15,-19.00,151.00,0.85
6466,2023-03-15,-19.00,153.00,0.60
6467,2023-03-15,-19.00,155.00,0.57
6468,2023-03-15,-19.00,157.00,0.56
6469,2023-03-15,-19.00,159.00,0.57
6470,2023-03-15,-19.00,161.00,0.59
6471,2023-03-15,-19.00,163.00,0.61
6472,2023-03-15,-19.00,165.00,0.60
6473,2023-03-15,-19.00,167.00,0.73
6474,2023-03-15,-19.00,169.00,0.91
6475,2023-03-15,-19.00,171.00,0.77
6476,2023-03-15,-19.00,173.00,0.57
6477,2023-03-15,-19.00,175.00,0.62
6478,2023-03-15,-19.00,177.00,0.71
6479,2023-03-15,-19.00,179.00,0.76
6480,2023-03-15,-17.00,-179.00,0.90
6481,2023-03-15,-17.00,-177.00,0.81
6482,2023-03-15,-17.00,-175.00,0.77
6483,2023-03-15,-17.00,-173.00,0.74
6484,2023-03-15,-17.00,-171.00,0.71
6485,2023-03-15,-17.00,-169.00,0.70
6486,2023-03-15,-17.00,-167.00,0.69
6487,2023-03-15,-17.00,-165.00,0.70
6488,2023-03-15,-17.00,-163.00,0.71
6489,2023-03-15,-17.00,-161.00,0.74
6490,2023-03-15,-17.00,-159.00,0.78
6491,2023-03-15,-17.00,-157.00,0.83
6492,2023-03-15,-17.00,-155.00,0.88
6493,2023-03-15,-17.00,-153.00,0.92
6494,2023-03-15,-17.00,-151.00,0.87
6495,2023-03-15,-17.00,-149.00,0.81
6496,2023-03-15,-17.00,-147.00,0.94
6497,2023-03-15,-17.00,-145.00,0.93
6498,2023-03-15,-17.00,-143.00,0.90
6499,2023-03-15,-17.00,-141.00,0.75
6500,2023-03-15,-17.00,-139.00,0.85
6501,2023-03-15,-17.00,-137.00,0.92
6502,2023-03-15,-17.00,-135.00,0.95
6503,2023-03-15,-17.00,-133.00,0.97
6504,2023-03-15,-17.00,-131.00,0.99
6505,2023-03-15,-17.00,-129.00,1.01
6506,2023-03-15,-17.00,-127.00,1.02
6507,2023-03-15,-17.00,-125.00,1.04
6508,2023-03-15,-17.00,-123.00,1.04
6509,2023-03-15,-17.00,-121.00,1.04
6510,2023-03-15,-17.00,-119.00,1.04
6511,2023-03-15,-17.00,-117.00,1.05
6512,2023-03-15,-17.00,-115.00,1.05
6513,2023-03-15,-17.00,-113.00,1.05
6514,2023-03-15,-17.00,-111.00,1.04
6515,2023-03-15,-17.00,-109.00,1.04
6516,2023-03-15,-17.00,-107.00,1.05
6517,2023-03-15,-17.00,-105.00,1.06
6518,2023-03-15,-17.00,-103.00,1.08
6519,2023-03-15,-17.00,-101.00,1.11
6520,2023-03-15,-17.00,-99.00,1.15
6521,2023-03-15,-17.00,-97.00,1.19
6522,2023-03-15,-17.00,-95.00,1.25
6523,2023-03-15,-17.00,-93.00,1.33
6524,2023-03-15,-17.00,-91.00,1.42
6525,2023-03-15,-17.00,-89.00,1.51
6526,2023-03-15,-17.00,-87.00,1.58
6527,2023-03-15,-17.00,-85.00,1.66
6528,2023-03-15,-17.00,-83.00,1.76
6529,2023-03-15,-17.00,-81.00,1.88
6530,2023-03-15,-17.00,-79.00,2.01
6531,2023-03-15,-17.00,-77.00,2.11
6532,2023-03-15,-17.00,-75.00,2.16
6533,2023-03-15,-17.00,-73.00,2.24
6534,2023-03-15,-17.00,-71.00,2.00
6535,2023-03-15,-17.00,-69.00,2.07
6536,2023-03-15,-17.00,-67.00,2.06
6537,2023-03-15,-17.00,-65.00,2.02
6538,2023-03-15,-17.00,-63.00,1.94
6539,2023-03-15,-17.00,-61.00,1.82
6540,2023-03-15,-17.00,-59.00,1.64
6541,2023-03-15,-17.00,-57.00,1.43
6542,2023-03-15,-17.00,-55.00,1.22
6543,2023-03-15,-17.00,-53.00,1.10
6544,2023-03-15,-17.00,-51.00,1.14
6545,2023-03-15,-17.00,-49.00,1.23
6546,2023-03-15,-17.00,-47.00,1.33
6547,2023-03-15,-17.00,-45.00,1.41
6548,2023-03-15,-17.00,-43.00,1.49
6549,2023-03-15,-17.00,-41.00,1.60
6550,2023-03-15,-17.00,-39.00,1.56
6551,2023-03-15,-17.00,-37.00,0.52
6552,2023-03-15,-17.00,-35.00,0.48
6553,2023-03-15,-17.00,-33.00,0.45
6554,2023-03-15,-17.00,-31.00,0.41
6555,2023-03-15,-17.00,-29.00,0.38
6556,2023-03-15,-17.00,-27.00,0.36
6557,2023-03-15,-17.00,-25.00,0.34
6558,2023-03-15,-17.00,-23.00,0.36
6559,2023-03-15,-17.00,-21.00,0.39
6560,2023-03-15,-17.00,-19.00,0.44
6561,2023-03-15,-17.00,-17.00,0.50
6562,2023-03-15,-17.00,-15.00,0.57
6563,2023-03-15,-17.00,-13.00,0.65
6564,2023-03-15,-17.00,-11.00,0.74
6565,2023-03-15,-17.00,-9.00,0.84
6566,2023-03-15,-17.00,-7.00,0.95
6567,2023-03-15,-17.00,-5.00,1.04
6568,2023-03-15,-17.00,-3.00,1.07
6569,2023-03-15,-17.00,-1.00,1.09
6570,2023-03-15,-17.00,1.00,1.02
6571,2023-03-15,-17.00,3.00,0.91
6572,2023-03-15,-17.00,5.00,0.73
6573,2023-03-15,-17.00,7.00,0.46
6574,2023-03-15,-17.00,9.00,0.13
6575,2023-03-15,-17.00,11.00,-0.13
6576,2023-03-15,-17.00,13.00,0.09
6577,2023-03-15,-17.00,15.00,1.05
6578,2023-03-15,-17.00,17.00,1.06
6579,2023-03-15,-17.00,19.00,0.79
6580,2023-03-15,-17.00,21.00,0.56
6581,2023-03-15,-17.00,23.00,0.35
6582,2023-03-15,-17.00,25.00,0.19
6583,2023-03-15,-17.00,27.00,0.07
6584,2023-03-15,-17.00,29.00,-0.01
6585,2023-03-15,-17.00,31.00,-0.01
6586,2023-03-15,-17.00,33.00,0.03
6587,2023-03-15,-17.00,35.00,0.06
6588,2023-03-15,-17.00,37.00,0.14
6589,2023-03-15,-17.00,39.00,0.11
6590,2023-03-15,-17.00,41.00,0.06
6591,2023-03-15,-17.00,43.00,0.34
6592,2023-03-15,-17.00,45.00,0.63
6593,2023-03-15,-17.00,47.00,0.81
6594,2023-03-15,-17.00,49.00,0.84
6595,2023-03-15,-17.00,51.00,0.60
6596,2023-03-15,-17.00,53.00,0.57
6597,2023-03-15,-17.00,55.00,0.61
6598,2023-03-15,-17.00,57.00,0.65
6599,2023-03-15,-17.00,59.00,0.68
6600,2023-03-15,-17.00,61.00,0.68
6601,2023-03-15,-17.00,63.00,0.67
6602,2023-03-15,-17.00,65.00,0.64
6603,2023-03-15,-17.00,67.00,0.62
6604,2023-03-15,-17.00,69.00,0.59
6605,2023-03-15,-17.00,71.00,0.56
6606,2023-03-15,-17.00,73.00,0.54
6607,2023-03-15,-17.00,75.00,0.55
6608,2023-03-15,-17.00,77.00,0.58
6609,2023-03-15,-17.00,79.00,0.64
6610,2023-03-15,-17.00,81.00,0.71
6611,2023-03-15,-17.00,83.00,0.76
6612,2023-03-15,-17.00,85.00,0.76
6613,2023-03-15,-17.00,87.00,0.73
6614,2023-03-15,-17.00,89.00,0.68
6615,2023-03-15,-17.00,91.00,0.64
6616,2023-03-15,-17.00,93.00,0.59
6617,2023-03-15,-17.00,95.00,0.56
6618,2023-03-15,-17.00,97.00,0.54
6619,2023-03-15,-17.00,99.00,0.54
6620,2023-03-15,-17.00,101.00,0.57
6621,2023-03-15,-17.00,103.00,0.64
6622,2023-03-15,-17.00,105.00,0.73
6623,2023-03-15,-17.00,107.00,0.83
6624,2023-03-15,-17.00,109.00,0.96
6625,2023-03-15,-17.00,111.00,1.05
6626,2023-03-15,-17.00,113.00,1.11
6627,2023-03-15,-17.00,115.00,1.13
6628,2023-03-15,-17.00,117.00,1.12
6629,2023-03-15,-17.00,119.00,1.12
6630,2023-03-15,-17.00,121.00,1.04
6631,2023-03-15,-17.00,123.00,0.78
6632,2023-03-15,-17.00,125.00,0.68
6633,2023-03-15,-17.00,127.00,0.62
6634,2023-03-15,-17.00,129.00,0.56
6635,2023-03-15,-17.00,131.00,0.48
6636,2023-03-15,-17.00,133.00,0.38
6637,2023-03-15,-17.00,135.00,0.30
6638,2023-03-15,-17.00,137.00,0.29
6639,2023-03-15,-17.00,139.00,0.35
6640,2023-03-15,-17.00,141.00,0.40
6641,2023-03-15,-17.00,143.00,0.47
6642,2023-03-15,-17.00,145.00,0.69
6643,2023-03-15,-17.00,147.00,0.78
6644,2023-03-15,-17.00,149.00,0.76
6645,2023-03-15,-17.00,151.00,0.73
6646,2023-03-15,-17.00,153.00,0.70
6647,2023-03-15,-17.00,155.00,0.69
6648,2023-03-15,-17.00,157.00,0.69
6649,2023-03-15,-17.00,159.00,0.70
6650,2023-03-15,-17.00,161.00,0.72
6651,2023-03-15,-17.00,163.00,0.74
6652,2023-03-15,-17.00,165.00,0.74
6653,2023-03-15,-17.00,167.00,1.14
6654,2023-03-15,-17.00,169.00,0.91
6655,2023-03-15,-17.00,171.00,0.69
6656,2023-03-15,-17.00,173.00,0.70
6657,2023-03-15,-17.00,175.00,0.76
6658,2023-03-15,-17.00,177.00,0.87
6659,2023-03-15,-17.00,179.00,0.87
6660,2023-03-15,-15.00,-179.00,0.77
6661,2023-03-15,-15.00,-177.00,0.74
6662,2023-03-15,-15.00,-175.00,0.71
6663,2023-03-15,-15.00,-173.00,0.69
6664,2023-03-15,-15.00,-171.00,0.67
6665,2023-03-15,-15.00,-169.00,0.65
6666,2023-03-15,-15.00,-167.00,0.64
6667,2023-03-15,-15.00,-165.00,0.64
6668,2023-03-15,-15.00,-163.00,0.64
6669,2023-03-15,-15.00,-161.00,0.66
6670,2023-03-15,-15.00,-159.00,0.68
6671,2023-03-15,-15.00,-157.00,0.71
6672,2023-03-15,-15.00,-155.00,0.74
6673,2023-03-15,-15.00,-153.00,0.75
6674,2023-03-15,-15.00,-151.00,0.74
6675,2023-03-15,-15.00,-149.00,0.73
6676,2023-03-15,-15.00,-147.00,0.73
6677,2023-03-15,-15.00,-145.00,0.76
6678,2023-03-15,-15.00,-143.00,0.68
6679,2023-03-15,-15.00,-141.00,0.68
6680,2023-03-15,-15.00,-139.00,0.70
6681,2023-03-15,-15.00,-137.00,0.74
6682,2023-03-15,-15.00,-135.00,0.78
6683,2023-03-15,-15.00,-133.00,0.82
6684,2023-03-15,-15.00,-131.00,0.84
6685,2023-03-15,-15.00,-129.00,0.86
6686,2023-03-15,-15.00,-127.00,0.87
6687,2023-03-15,-15.00,-125.00,0.88
6688,2023-03-15,-15.00,-123.00,0.88
6689,2023-03-15,-15.00,-121.00,0.88
6690,2023-03-15,-15.00,-119.00,0.89
6691,2023-03-15,-15.00,-117.00,0.91
6692,2023-03-15,-15.00,-115.00,0.93
6693,2023-03-15,-15.00,-113.00,0.95
6694,2023-03-15,-15.00,-111.00,0.98
6695,2023-03-15,-15.00,-109.00,1.00
6696,2023-03-15,-15.00,-107.00,1.03
6697,2023-03-15,-15.00,-105.00,1.07
6698,2023-03-15,-15.00,-103.00,1.11
6699,2023-03-15,-15.00,-101.00,1.16
6700,2023-03-15,-15.00,-99.00,1.21
6701,2023-03-15,-15.00,-97.00,1.27
6702,2023-03-15,-15.00,-95.00,1.35
6703,2023-03-15,-15.00,-93.00,1.45
6704,2023-03-15,-15.00,-91.00,1.56
6705,2023-03-15,-15.00,-89.00,1.66
6706,2023-03-15,-15.00,-87.00,1.74
6707,2023-03-15,-15.00,-85.00,1.82
6708,2023-03-15,-15.00,-83.00,1.91
6709,2023-03-15,-15.00,-81.00,2.02
6710,2023-03-15,-15.00,-79.00,2.15
6711,2023-03-15,-15.00,-77.00,2.10
6712,2023-03-15,-15.00,-75.00,1.69
6713,2023-03-15,-15.00,-73.00,1.66
6714,2023-03-15,-15.00,-71.00,1.75
6715,2023-03-15,-15.00,-69.00,1.83
6716,2023-03-15,-15.00,-67.00,1.85
6717,2023-03-15,-15.00,-65.00,1.83
6718,2023-03-15,-15.00,-63.00,1.77
6719,2023-03-15,-15.00,-61.00,1.64
6720,2023-03-15,-15.00,-59.00,1.43
6721,2023-03-15,-15.00,-57.00,1.18
6722,2023-03-15,-15.00,-55.00,0.91
6723,2023-03-15,-15.00,-53.00,0.84
6724,2023-03-15,-15.00,-51.00,0.92
6725,2023-03-15,-15.00,-49.00,1.05
6726,2023-03-15,-15.00,-47.00,1.17
6727,2023-03-15,-15.00,-45.00,1.27
6728,2023-03-15,-15.00,-43.00,1.37
6729,2023-03-15,-15.00,-41.00,1.50
6730,2023-03-15,-15.00,-39.00,1.48
6731,2023-03-15,-15.00,-37.00,0.56
6732,2023-03-15,-15.00,-35.00,0.51
6733,2023-03-15,-15.00,-33.00,0.47
6734,2023-03-15,-15.00,-31.00,0.44
6735,2023-03-15,-15.00,-29.00,0.41
6736,2023-03-15,-15.00,-27.00,0.39
6737,2023-03-15,-15.00,-25.00,0.39
6738,2023-03-15,-15.00,-23.00,0.40
6739,2023-03-15,-15.00,-21.00,0.43
6740,2023-03-15,-15.00,-19.00,0.48
6741,2023-03-15,-15.00,-17.00,0.52
6742,2023-03-15,-15.00,-15.00,0.57
6743,2023-03-15,-15.00,-13.00,0.64
6744,2023-03-15,-15.00,-11.00,0.73
6745,2023-03-15,-15.00,-9.00,0.84
6746,2023-03-15,-15.00,-7.00,1.03
6747,2023-03-15,-15.00,-5.00,1.21
6748,2023-03-15,-15.00,-3.00,1.09
6749,2023-03-15,-15.00,-1.00,1.10
6750,2023-03-15,-15.00,1.00,1.03
6751,2023-03-15,-15.00,3.00,0.90
6752,2023-03-15,-15.00,5.00,0.68
6753,2023-03-15,-15.00,7.00,0.35
6754,2023-03-15,-15.00,9.00,-0.06
6755,2023-03-15,-15.00,11.00,-0.39
6756,2023-03-15,-15.00,13.00,-0.11
6757,2023-03-15,-15.00,15.00,1.13
6758,2023-03-15,-15.00,17.00,1.14
6759,2023-03-15,-15.00,19.00,0.97
6760,2023-03-15,-15.00,21.00,0.69
6761,2023-03-15,-15.00,23.00,0.44
6762,2023-03-15,-15.00,25.00,0.22
6763,2023-03-15,-15.00,27.00,0.05
6764,2023-03-15,-15.00,29.00,-0.02
6765,2023-03-15,-15.00,31.00,0.02
6766,2023-03-15,-15.00,33.00,0.10
6767,2023-03-15,-15.00,35.00,0.16
6768,2023-03-15,-15.00,37.00,0.27
6769,2023-03-15,-15.00,39.00,0.37
6770,2023-03-15,-15.00,41.00,0.20
6771,2023-03-15,-15.00,43.00,0.17
6772,2023-03-15,-15.00,45.00,0.51
6773,2023-03-15,-15.00,47.00,0.90
6774,2023-03-15,-15.00,49.00,1.05
6775,2023-03-15,-15.00,51.00,1.06
6776,2023-03-15,-15.00,53.00,0.59
6777,2023-03-15,-15.00,55.00,0.63
6778,2023-03-15,-15.00,57.00,0.68
6779,2023-03-15,-15.00,59.00,0.72
6780,2023-03-15,-15.00,61.00,0.73
6781,2023-03-15,-15.00,63.00,0.71
6782,2023-03-15,-15.00,65.00,0.67
6783,2023-03-15,-15.00,67.00,0.63
6784,2023-03-15,-15.00,69.00,0.58
6785,2023-03-15,-15.00,71.00,0.53
6786,2023-03-15,-15.00,73.00,0.49
6787,2023-03-15,-15.00,75.00,0.48
6788,2023-03-15,-15.00,77.00,0.49
6789,2023-03-15,-15.00,79.00,0.52
6790,2023-03-15,-15.00,81.00,0.56
6791,2023-03-15,-15.00,83.00,0.58
6792,2023-03-15,-15.00,85.00,0.56
6793,2023-03-15,-15.00,87.00,0.52
6794,2023-03-15,-15.00,89.00,0.48
6795,2023-03-15,-15.00,91.00,0.45
6796,2023-03-15,-15.00,93.00,0.43
6797,2023-03-15,-15.00,95.00,0.42
6798,2023-03-15,-15.00,97.00,0.43
6799,2023-03-15,-15.00,99.00,0.44
6800,2023-03-15,-15.00,101.00,0.47
6801,2023-03-15,-15.00,103.00,0.52
6802,2023-03-15,-15.00,105.00,0.59
6803,2023-03-15,-15.00,107.00,0.68
6804,2023-03-15,-15.00,109.00,0.79
6805,2023-03-15,-15.00,111.00,0.86
6806,2023-03-15,-15.00,113.00,0.90
6807,2023-03-15,-15.00,115.00,0.92
6808,2023-03-15,-15.00,117.00,0.93
6809,2023-03-15,-15.00,119.00,0.94
6810,2023-03-15,-15.00,121.00,0.97
6811,2023-03-15,-15.00,123.00,0.95
6812,2023-03-15,-15.00,125.00,0.68
6813,2023-03-15,-15.00,127.00,0.60
6814,2023-03-15,-15.00,129.00,0.57
6815,2023-03-15,-15.00,131.00,0.50
6816,2023-03-15,-15.00,133.00,0.41
6817,2023-03-15,-15.00,135.00,0.34
6818,2023-03-15,-15.00,137.00,0.58
6819,2023-03-15,-15.00,139.00,1.05
6820,2023-03-15,-15.00,141.00,0.99
6821,2023-03-15,-15.00,143.00,0.43
6822,2023-03-15,-15.00,145.00,0.60
6823,2023-03-15,-15.00,147.00,0.83
6824,2023-03-15,-15.00,149.00,0.85
6825,2023-03-15,-15.00,151.00,0.84
6826,2023-03-15,-15.00,153.00,0.82
6827,2023-03-15,-15.00,155.00,0.80
6828,2023-03-15,-15.00,157.00,0.80
6829,2023-03-15,-15.00,159.00,0.80
6830,2023-03-15,-15.00,161.00,0.82
6831,2023-03-15,-15.00,163.00,0.83
6832,2023-03-15,-15.00,165.00,0.83
6833,2023-03-15,-15.00,167.00,1.13
6834,2023-03-15,-15.00,169.00,0.96
6835,2023-03-15,-15.00,171.00,0.80
6836,2023-03-15,-15.00,173.00,0.80
6837,2023-03-15,-15.00,175.00,0.79
6838,2023-03-15,-15.00,177.00,0.79
6839,2023-03-15,-15.00,179.00,0.79
6840,2023-03-15,-13.00,-179.00,0.68
6841,2023-03-15,-13.00,-177.00,0.81
6842,2023-03-15,-13.00,-175.00,0.68
6843,2023-03-15,-13.00,-173.00,0.61
6844,2023-03-15,-13.00,-171.00,0.58
6845,2023-03-15,-13.00,-169.00,0.55
6846,2023-03-15,-13.00,-167.00,0.52
6847,2023-03-15,-13.00,-165.00,0.50
6848,2023-03-15,-13.00,-163.00,0.49
6849,2023-03-15,-13.00,-161.00,0.49
6850,2023-03-15,-13.00,-159.00,0.49
6851,2023-03-15,-13.00,-157.00,0.49
6852,2023-03-15,-13.00,-155.00,0.49
6853,2023-03-15,-13.00,-153.00,0.48
6854,2023-03-15,-13.00,-151.00,0.47
6855,2023-03-15,-13.00,-149.00,0.46
6856,2023-03-15,-13.00,-147.00,0.45
6857,2023-03-15,-13.00,-145.00,0.44
6858,2023-03-15,-13.00,-143.00,0.43
6859,2023-03-15,-13.00,-141.00,0.44
6860,2023-03-15,-13.00,-139.00,0.47
