date,season,month,area,anomaly
1924-03-01,Spring,Mar,NH,0.03
1925-03-01,Spring,Mar,NH,-0.22
1926-03-01,Spring,Mar,NH,0.38
1927-03-01,Spring,Mar,NH,-0.46
1928-03-01,Spring,Mar,NH,-0.22
1929-03-01,Spring,Mar,NH,-0.18
1930-03-01,Spring,Mar,NH,0.12
1931-03-01,Spring,Mar,NH,-0.05
1932-03-01,Spring,Mar,NH,-0.19
1933-03-01,Spring,Mar,NH,-0.31
1934-03-01,Spring,Mar,NH,-0.27
1935-03-01,Spring,Mar,NH,0.04
1936-03-01,Spring,Mar,NH,-0.12
1937-03-01,Spring,Mar,NH,-0.22
1938-03-01,Spring,Mar,NH,0.34
1939-03-01,Spring,Mar,NH,-0.23
1940-03-01,Spring,Mar,NH,0.04
1941-03-01,Spring,Mar,NH,0.12
1942-03-01,Spring,Mar,NH,0.00
1943-03-01,Spring,Mar,NH,0.00
1944-03-01,Spring,Mar,NH,0.32
1945-03-01,Spring,Mar,NH,0.10
1946-03-01,Spring,Mar,NH,0.12
1947-03-01,Spring,Mar,NH,0.29
1948-03-01,Spring,Mar,NH,-0.27
1949-03-01,Spring,Mar,NH,0.04
1950-03-01,Spring,Mar,NH,0.06
1951-03-01,Spring,Mar,NH,-0.18
1952-03-01,Spring,Mar,NH,-0.22
1953-03-01,Spring,Mar,NH,0.26
1954-03-01,Spring,Mar,NH,-0.16
1955-03-01,Spring,Mar,NH,-0.43
1956-03-01,Spring,Mar,NH,-0.23
1957-03-01,Spring,Mar,NH,-0.10
1958-03-01,Spring,Mar,NH,0.16
1959-03-01,Spring,Mar,NH,0.33
1960-03-01,Spring,Mar,NH,-0.40
1961-03-01,Spring,Mar,NH,0.22
1962-03-01,Spring,Mar,NH,0.30
1963-03-01,Spring,Mar,NH,-0.11
1964-03-01,Spring,Mar,NH,-0.32
1965-03-01,Spring,Mar,NH,-0.10
1966-03-01,Spring,Mar,NH,0.00
1967-03-01,Spring,Mar,NH,0.23
1968-03-01,Spring,Mar,NH,0.44
1969-03-01,Spring,Mar,NH,-0.20
1970-03-01,Spring,Mar,NH,-0.07
1971-03-01,Spring,Mar,NH,-0.28
1972-03-01,Spring,Mar,NH,0.01
1973-03-01,Spring,Mar,NH,0.32
1974-03-01,Spring,Mar,NH,0.02
1975-03-01,Spring,Mar,NH,0.10
1976-03-01,Spring,Mar,NH,-0.31
1977-03-01,Spring,Mar,NH,0.26
1978-03-01,Spring,Mar,NH,0.21
1979-03-01,Spring,Mar,NH,0.18
1980-03-01,Spring,Mar,NH,0.07
1981-03-01,Spring,Mar,NH,0.67
1982-03-01,Spring,Mar,NH,0.06
1983-03-01,Spring,Mar,NH,0.42
1984-03-01,Spring,Mar,NH,0.18
1985-03-01,Spring,Mar,NH,0.00
1986-03-01,Spring,Mar,NH,0.26
1987-03-01,Spring,Mar,NH,0.00
1988-03-01,Spring,Mar,NH,0.47
1989-03-01,Spring,Mar,NH,0.45
1990-03-01,Spring,Mar,NH,1.16
1991-03-01,Spring,Mar,NH,0.45
1992-03-01,Spring,Mar,NH,0.54
1993-03-01,Spring,Mar,NH,0.39
1994-03-01,Spring,Mar,NH,0.49
1995-03-01,Spring,Mar,NH,0.59
1996-03-01,Spring,Mar,NH,0.32
1997-03-01,Spring,Mar,NH,0.74
1998-03-01,Spring,Mar,NH,0.72
1999-03-01,Spring,Mar,NH,0.29
2000-03-01,Spring,Mar,NH,0.83
2001-03-01,Spring,Mar,NH,0.76
2002-03-01,Spring,Mar,NH,1.11
2003-03-01,Spring,Mar,NH,0.66
2004-03-01,Spring,Mar,NH,0.86
2005-03-01,Spring,Mar,NH,0.94
2006-03-01,Spring,Mar,NH,0.78
2007-03-01,Spring,Mar,NH,0.95
2008-03-01,Spring,Mar,NH,1.13
2009-03-01,Spring,Mar,NH,0.59
2010-03-01,Spring,Mar,NH,1.10
2011-03-01,Spring,Mar,NH,0.88
2012-03-01,Spring,Mar,NH,0.71
2013-03-01,Spring,Mar,NH,0.81
2014-03-01,Spring,Mar,NH,1.19
2015-03-01,Spring,Mar,NH,1.32
2016-03-01,Spring,Mar,NH,1.90
2017-03-01,Spring,Mar,NH,1.52
2018-03-01,Spring,Mar,NH,1.17
2019-03-01,Spring,Mar,NH,1.54
2020-03-01,Spring,Mar,NH,1.65
2021-03-01,Spring,Mar,NH,1.20
2022-03-01,Spring,Mar,NH,1.42
2023-03-01,Spring,Mar,NH,1.59
1880-03-01,Spring,Mar,SH,0.07
1881-03-01,Spring,Mar,SH,0.10
1882-03-01,Spring,Mar,SH,0.08
1883-03-01,Spring,Mar,SH,-0.08
1884-03-01,Spring,Mar,SH,-0.09
1885-03-01,Spring,Mar,SH,-0.29
1886-03-01,Spring,Mar,SH,-0.16
1887-03-01,Spring,Mar,SH,-0.27
1888-03-01,Spring,Mar,SH,-0.21
1889-03-01,Spring,Mar,SH,0.13
1890-03-01,Spring,Mar,SH,-0.33
1891-03-01,Spring,Mar,SH,-0.20
1892-03-01,Spring,Mar,SH,-0.14
1893-03-01,Spring,Mar,SH,-0.12
1894-03-01,Spring,Mar,SH,-0.25
1895-03-01,Spring,Mar,SH,-0.18
1896-03-01,Spring,Mar,SH,-0.03
1897-03-01,Spring,Mar,SH,0.12
1898-03-01,Spring,Mar,SH,-0.23
1899-03-01,Spring,Mar,SH,-0.14
1900-03-01,Spring,Mar,SH,-0.04
1901-03-01,Spring,Mar,SH,-0.14
1902-03-01,Spring,Mar,SH,-0.17
1903-03-01,Spring,Mar,SH,-0.29
1904-03-01,Spring,Mar,SH,-0.56
1905-03-01,Spring,Mar,SH,-0.20
1906-03-01,Spring,Mar,SH,-0.16
1907-03-01,Spring,Mar,SH,-0.24
1908-03-01,Spring,Mar,SH,-0.40
1909-03-01,Spring,Mar,SH,-0.41
1910-03-01,Spring,Mar,SH,-0.52
1911-03-01,Spring,Mar,SH,-0.58
1912-03-01,Spring,Mar,SH,-0.14
1913-03-01,Spring,Mar,SH,-0.38
1914-03-01,Spring,Mar,SH,-0.11
1915-03-01,Spring,Mar,SH,0.05
1916-03-01,Spring,Mar,SH,-0.17
1917-03-01,Spring,Mar,SH,-0.53
1918-03-01,Spring,Mar,SH,-0.25
1919-03-01,Spring,Mar,SH,-0.02
1920-03-01,Spring,Mar,SH,-0.24
1921-03-01,Spring,Mar,SH,-0.36
1922-03-01,Spring,Mar,SH,-0.18
1923-03-01,Spring,Mar,SH,-0.29
1924-03-01,Spring,Mar,SH,-0.18
1925-03-01,Spring,Mar,SH,-0.32
1926-03-01,Spring,Mar,SH,-0.14
1927-03-01,Spring,Mar,SH,-0.29
1928-03-01,Spring,Mar,SH,-0.25
1929-03-01,Spring,Mar,SH,-0.46
1930-03-01,Spring,Mar,SH,-0.33
1931-03-01,Spring,Mar,SH,-0.12
1932-03-01,Spring,Mar,SH,-0.15
1933-03-01,Spring,Mar,SH,-0.26
1934-03-01,Spring,Mar,SH,-0.32
1935-03-01,Spring,Mar,SH,-0.31
1936-03-01,Spring,Mar,SH,-0.28
1937-03-01,Spring,Mar,SH,-0.17
1938-03-01,Spring,Mar,SH,-0.15
1939-03-01,Spring,Mar,SH,-0.12
1940-03-01,Spring,Mar,SH,0.16
1941-03-01,Spring,Mar,SH,0.10
1942-03-01,Spring,Mar,SH,0.12
1943-03-01,Spring,Mar,SH,-0.08
1944-03-01,Spring,Mar,SH,0.21
1945-03-01,Spring,Mar,SH,0.03
1946-03-01,Spring,Mar,SH,-0.08
1947-03-01,Spring,Mar,SH,-0.16
1948-03-01,Spring,Mar,SH,-0.20
1949-03-01,Spring,Mar,SH,-0.08
1950-03-01,Spring,Mar,SH,-0.22
1951-03-01,Spring,Mar,SH,-0.22
1952-03-01,Spring,Mar,SH,0.07
1953-03-01,Spring,Mar,SH,-0.03
1954-03-01,Spring,Mar,SH,-0.12
1955-03-01,Spring,Mar,SH,-0.22
1956-03-01,Spring,Mar,SH,-0.19
1957-03-01,Spring,Mar,SH,0.00
1958-03-01,Spring,Mar,SH,0.02
1959-03-01,Spring,Mar,SH,0.03
1960-03-01,Spring,Mar,SH,-0.29
1961-03-01,Spring,Mar,SH,-0.04
1962-03-01,Spring,Mar,SH,-0.09
1963-03-01,Spring,Mar,SH,-0.16
1964-03-01,Spring,Mar,SH,-0.10
1965-03-01,Spring,Mar,SH,-0.16
1966-03-01,Spring,Mar,SH,0.07
1967-03-01,Spring,Mar,SH,-0.14
1968-03-01,Spring,Mar,SH,-0.05
1969-03-01,Spring,Mar,SH,0.22
1970-03-01,Spring,Mar,SH,0.19
1971-03-01,Spring,Mar,SH,-0.08
1972-03-01,Spring,Mar,SH,0.04
1973-03-01,Spring,Mar,SH,0.26
1974-03-01,Spring,Mar,SH,-0.14
1975-03-01,Spring,Mar,SH,0.14
1976-03-01,Spring,Mar,SH,-0.12
1977-03-01,Spring,Mar,SH,0.22
1978-03-01,Spring,Mar,SH,0.17
1979-03-01,Spring,Mar,SH,0.20
1980-03-01,Spring,Mar,SH,0.52
1981-03-01,Spring,Mar,SH,0.28
1982-03-01,Spring,Mar,SH,0.01
1983-03-01,Spring,Mar,SH,0.41
1984-03-01,Spring,Mar,SH,0.35
1985-03-01,Spring,Mar,SH,0.35
1986-03-01,Spring,Mar,SH,0.34
1987-03-01,Spring,Mar,SH,0.37
1988-03-01,Spring,Mar,SH,0.56
1989-03-01,Spring,Mar,SH,0.26
1990-03-01,Spring,Mar,SH,0.42
1991-03-01,Spring,Mar,SH,0.25
1992-03-01,Spring,Mar,SH,0.42
1993-03-01,Spring,Mar,SH,0.33
1994-03-01,Spring,Mar,SH,0.09
1995-03-01,Spring,Mar,SH,0.34
1996-03-01,Spring,Mar,SH,0.33
1997-03-01,Spring,Mar,SH,0.28
1998-03-01,Spring,Mar,SH,0.54
1999-03-01,Spring,Mar,SH,0.35
2000-03-01,Spring,Mar,SH,0.26
2001-03-01,Spring,Mar,SH,0.35
2002-03-01,Spring,Mar,SH,0.64
2003-03-01,Spring,Mar,SH,0.53
2004-03-01,Spring,Mar,SH,0.39
2005-03-01,Spring,Mar,SH,0.54
2006-03-01,Spring,Mar,SH,0.48
2007-03-01,Spring,Mar,SH,0.49
2008-03-01,Spring,Mar,SH,0.34
2009-03-01,Spring,Mar,SH,0.48
2010-03-01,Spring,Mar,SH,0.74
2011-03-01,Spring,Mar,SH,0.42
2012-03-01,Spring,Mar,SH,0.44
2013-03-01,Spring,Mar,SH,0.53
2014-03-01,Spring,Mar,SH,0.35
2015-03-01,Spring,Mar,SH,0.59
2016-03-01,Spring,Mar,SH,0.80
2017-03-01,Spring,Mar,SH,0.80
2018-03-01,Spring,Mar,SH,0.59
2019-03-01,Spring,Mar,SH,0.79
2020-03-01,Spring,Mar,SH,0.67
2021-03-01,Spring,Mar,SH,0.57
2022-03-01,Spring,Mar,SH,0.67
2023-03-01,Spring,Mar,SH,0.80
1880-04-01,Spring,Apr,NH,-0.31
1881-04-01,Spring,Apr,NH,-0.02
1882-04-01,Spring,Apr,NH,-0.33
1883-04-01,Spring,Apr,NH,-0.30
1884-04-01,Spring,Apr,NH,-0.61
1885-04-01,Spring,Apr,NH,-0.50
1886-04-01,Spring,Apr,NH,-0.38
1887-04-01,Spring,Apr,NH,-0.39
1888-04-01,Spring,Apr,NH,-0.22
1889-04-01,Spring,Apr,NH,0.16
1890-04-01,Spring,Apr,NH,-0.26
1891-04-01,Spring,Apr,NH,-0.36
1892-04-01,Spring,Apr,NH,-0.46
1893-04-01,Spring,Apr,NH,-0.30
1894-04-01,Spring,Apr,NH,-0.54
1895-04-01,Spring,Apr,NH,-0.19
1896-04-01,Spring,Apr,NH,-0.60
1897-04-01,Spring,Apr,NH,-0.05
1898-04-01,Spring,Apr,NH,-0.28
1899-04-01,Spring,Apr,NH,-0.23
1900-04-01,Spring,Apr,NH,-0.10
1901-04-01,Spring,Apr,NH,0.11
1902-04-01,Spring,Apr,NH,-0.37
1903-04-01,Spring,Apr,NH,-0.45
1904-04-01,Spring,Apr,NH,-0.49
1905-04-01,Spring,Apr,NH,-0.45
1906-04-01,Spring,Apr,NH,0.05
1907-04-01,Spring,Apr,NH,-0.45
1908-04-01,Spring,Apr,NH,-0.47
1909-04-01,Spring,Apr,NH,-0.65
1910-04-01,Spring,Apr,NH,-0.40
1911-04-01,Spring,Apr,NH,-0.45
1912-04-01,Spring,Apr,NH,-0.15
1913-04-01,Spring,Apr,NH,-0.50
1914-04-01,Spring,Apr,NH,-0.38
1915-04-01,Spring,Apr,NH,0.09
1916-04-01,Spring,Apr,NH,-0.34
1917-04-01,Spring,Apr,NH,-0.64
1918-04-01,Spring,Apr,NH,-0.59
1919-04-01,Spring,Apr,NH,-0.24
1920-04-01,Spring,Apr,NH,-0.20
1921-04-01,Spring,Apr,NH,-0.17
1922-04-01,Spring,Apr,NH,-0.15
1923-04-01,Spring,Apr,NH,-0.52
1924-04-01,Spring,Apr,NH,-0.27
1925-04-01,Spring,Apr,NH,-0.15
1926-04-01,Spring,Apr,NH,-0.11
1927-04-01,Spring,Apr,NH,-0.26
1928-04-01,Spring,Apr,NH,-0.31
1929-04-01,Spring,Apr,NH,-0.35
1930-04-01,Spring,Apr,NH,-0.15
1931-04-01,Spring,Apr,NH,-0.19
1932-04-01,Spring,Apr,NH,0.10
1933-04-01,Spring,Apr,NH,-0.16
1934-04-01,Spring,Apr,NH,-0.29
1935-04-01,Spring,Apr,NH,-0.34
1936-04-01,Spring,Apr,NH,-0.05
1937-04-01,Spring,Apr,NH,-0.06
1938-04-01,Spring,Apr,NH,0.31
1939-04-01,Spring,Apr,NH,-0.07
1940-04-01,Spring,Apr,NH,0.28
1941-04-01,Spring,Apr,NH,0.13
1942-04-01,Spring,Apr,NH,0.10
1943-04-01,Spring,Apr,NH,0.31
1944-04-01,Spring,Apr,NH,0.19
1945-04-01,Spring,Apr,NH,0.30
1946-04-01,Spring,Apr,NH,0.32
1947-04-01,Spring,Apr,NH,0.23
1948-04-01,Spring,Apr,NH,-0.02
1949-04-01,Spring,Apr,NH,-0.03
1950-04-01,Spring,Apr,NH,-0.21
1951-04-01,Spring,Apr,NH,0.07
1952-04-01,Spring,Apr,NH,0.18
1953-04-01,Spring,Apr,NH,0.41
1954-04-01,Spring,Apr,NH,-0.01
1955-04-01,Spring,Apr,NH,-0.24
1956-04-01,Spring,Apr,NH,-0.26
1957-04-01,Spring,Apr,NH,-0.09
1958-04-01,Spring,Apr,NH,0.02
1959-04-01,Spring,Apr,NH,0.22
1960-04-01,Spring,Apr,NH,-0.12
1961-04-01,Spring,Apr,NH,0.14
1962-04-01,Spring,Apr,NH,0.22
1963-04-01,Spring,Apr,NH,0.05
1964-04-01,Spring,Apr,NH,-0.30
1965-04-01,Spring,Apr,NH,-0.26
1966-04-01,Spring,Apr,NH,-0.22
1967-04-01,Spring,Apr,NH,0.05
1968-04-01,Spring,Apr,NH,-0.01
1969-04-01,Spring,Apr,NH,0.03
1970-04-01,Spring,Apr,NH,-0.02
1971-04-01,Spring,Apr,NH,-0.20
1972-04-01,Spring,Apr,NH,-0.12
1973-04-01,Spring,Apr,NH,0.18
1974-04-01,Spring,Apr,NH,-0.10
1975-04-01,Spring,Apr,NH,0.05
1976-04-01,Spring,Apr,NH,0.02
1977-04-01,Spring,Apr,NH,0.25
1978-04-01,Spring,Apr,NH,0.07
1979-04-01,Spring,Apr,NH,-0.17
1980-04-01,Spring,Apr,NH,0.15
1981-04-01,Spring,Apr,NH,0.39
1982-04-01,Spring,Apr,NH,0.17
1983-04-01,Spring,Apr,NH,0.06
1984-04-01,Spring,Apr,NH,-0.07
1985-04-01,Spring,Apr,NH,-0.04
1986-04-01,Spring,Apr,NH,0.15
1987-04-01,Spring,Apr,NH,0.07
1988-04-01,Spring,Apr,NH,0.44
1989-04-01,Spring,Apr,NH,0.32
1990-04-01,Spring,Apr,NH,0.71
1991-04-01,Spring,Apr,NH,0.56
1992-04-01,Spring,Apr,NH,0.15
1993-04-01,Spring,Apr,NH,0.23
1994-04-01,Spring,Apr,NH,0.48
1995-04-01,Spring,Apr,NH,0.71
1996-04-01,Spring,Apr,NH,0.17
1997-04-01,Spring,Apr,NH,0.49
1998-04-01,Spring,Apr,NH,0.87
1999-04-01,Spring,Apr,NH,0.54
2000-04-01,Spring,Apr,NH,0.89
2001-04-01,Spring,Apr,NH,0.59
2002-04-01,Spring,Apr,NH,0.51
2003-04-01,Spring,Apr,NH,0.61
2004-04-01,Spring,Apr,NH,0.70
2005-04-01,Spring,Apr,NH,0.92
2006-04-01,Spring,Apr,NH,0.59
2007-04-01,Spring,Apr,NH,1.07
2008-04-01,Spring,Apr,NH,0.65
2009-04-01,Spring,Apr,NH,0.70
2010-04-01,Spring,Apr,NH,1.13
2011-04-01,Spring,Apr,NH,0.84
2012-04-01,Spring,Apr,NH,1.06
2013-04-01,Spring,Apr,NH,0.67
2014-04-01,Spring,Apr,NH,1.08
2015-04-01,Spring,Apr,NH,1.02
2016-04-01,Spring,Apr,NH,1.47
2017-04-01,Spring,Apr,NH,1.19
2018-04-01,Spring,Apr,NH,0.96
2019-04-01,Spring,Apr,NH,1.24
2020-04-01,Spring,Apr,NH,1.40
2021-04-01,Spring,Apr,NH,1.12
2022-04-01,Spring,Apr,NH,1.08
2023-04-01,Spring,Apr,NH,1.02
1880-04-01,Spring,Apr,SH,-0.01
1881-04-01,Spring,Apr,SH,0.10
1882-04-01,Spring,Apr,SH,-0.01
1883-04-01,Spring,Apr,SH,-0.06
1884-04-01,Spring,Apr,SH,-0.21
1885-04-01,Spring,Apr,SH,-0.35
1886-04-01,Spring,Apr,SH,-0.19
1887-04-01,Spring,Apr,SH,-0.30
1888-04-01,Spring,Apr,SH,-0.19
1889-04-01,Spring,Apr,SH,0.03
1890-04-01,Spring,Apr,SH,-0.34
1891-04-01,Spring,Apr,SH,-0.19
1892-04-01,Spring,Apr,SH,-0.21
1893-04-01,Spring,Apr,SH,-0.24
1894-04-01,Spring,Apr,SH,-0.37
1895-04-01,Spring,Apr,SH,-0.26
1896-04-01,Spring,Apr,SH,-0.01
1897-04-01,Spring,Apr,SH,0.01
1898-04-01,Spring,Apr,SH,-0.33
1899-04-01,Spring,Apr,SH,-0.18
1900-04-01,Spring,Apr,SH,-0.07
1901-04-01,Spring,Apr,SH,-0.15
1902-04-01,Spring,Apr,SH,-0.17
1903-04-01,Spring,Apr,SH,-0.35
1904-04-01,Spring,Apr,SH,-0.51
1905-04-01,Spring,Apr,SH,-0.20
1906-04-01,Spring,Apr,SH,-0.14
1907-04-01,Spring,Apr,SH,-0.28
1908-04-01,Spring,Apr,SH,-0.41
1909-04-01,Spring,Apr,SH,-0.52
1910-04-01,Spring,Apr,SH,-0.44
1911-04-01,Spring,Apr,SH,-0.62
1912-04-01,Spring,Apr,SH,-0.18
1913-04-01,Spring,Apr,SH,-0.28
1914-04-01,Spring,Apr,SH,-0.19
1915-04-01,Spring,Apr,SH,0.07
1916-04-01,Spring,Apr,SH,-0.26
1917-04-01,Spring,Apr,SH,-0.46
1918-04-01,Spring,Apr,SH,-0.30
1919-04-01,Spring,Apr,SH,-0.01
1920-04-01,Spring,Apr,SH,-0.27
1921-04-01,Spring,Apr,SH,-0.43
1922-04-01,Spring,Apr,SH,-0.30
1923-04-01,Spring,Apr,SH,-0.28
1924-04-01,Spring,Apr,SH,-0.33
1925-04-01,Spring,Apr,SH,-0.35
1926-04-01,Spring,Apr,SH,-0.11
1927-04-01,Spring,Apr,SH,-0.34
1928-04-01,Spring,Apr,SH,-0.22
1929-04-01,Spring,Apr,SH,-0.47
1930-04-01,Spring,Apr,SH,-0.33
1931-04-01,Spring,Apr,SH,-0.23
1932-04-01,Spring,Apr,SH,-0.21
1933-04-01,Spring,Apr,SH,-0.31
1934-04-01,Spring,Apr,SH,-0.33
1935-04-01,Spring,Apr,SH,-0.38
1936-04-01,Spring,Apr,SH,-0.33
1937-04-01,Spring,Apr,SH,-0.24
1938-04-01,Spring,Apr,SH,-0.19
1939-04-01,Spring,Apr,SH,-0.12
1940-04-01,Spring,Apr,SH,0.08
1941-04-01,Spring,Apr,SH,0.23
1942-04-01,Spring,Apr,SH,0.10
1943-04-01,Spring,Apr,SH,-0.10
1944-04-01,Spring,Apr,SH,0.22
1945-04-01,Spring,Apr,SH,0.10
1946-04-01,Spring,Apr,SH,-0.20
1947-04-01,Spring,Apr,SH,-0.10
1948-04-01,Spring,Apr,SH,-0.20
1949-04-01,Spring,Apr,SH,-0.19
1950-04-01,Spring,Apr,SH,-0.20
1951-04-01,Spring,Apr,SH,-0.35
1952-04-01,Spring,Apr,SH,-0.10
1953-04-01,Spring,Apr,SH,-0.02
1954-04-01,Spring,Apr,SH,-0.27
1955-04-01,Spring,Apr,SH,-0.22
1956-04-01,Spring,Apr,SH,-0.30
1957-04-01,Spring,Apr,SH,0.09
1958-04-01,Spring,Apr,SH,0.01
1959-04-01,Spring,Apr,SH,0.09
1960-04-01,Spring,Apr,SH,-0.17
1961-04-01,Spring,Apr,SH,0.12
1962-04-01,Spring,Apr,SH,-0.13
1963-04-01,Spring,Apr,SH,-0.18
1964-04-01,Spring,Apr,SH,-0.32
1965-04-01,Spring,Apr,SH,-0.12
1966-04-01,Spring,Apr,SH,-0.04
1967-04-01,Spring,Apr,SH,-0.15
1968-04-01,Spring,Apr,SH,-0.11
1969-04-01,Spring,Apr,SH,0.31
1970-04-01,Spring,Apr,SH,0.13
1971-04-01,Spring,Apr,SH,0.06
1972-04-01,Spring,Apr,SH,0.12
1973-04-01,Spring,Apr,SH,0.36
1974-04-01,Spring,Apr,SH,-0.14
1975-04-01,Spring,Apr,SH,0.02
1976-04-01,Spring,Apr,SH,-0.17
1977-04-01,Spring,Apr,SH,0.27
1978-04-01,Spring,Apr,SH,0.26
1979-04-01,Spring,Apr,SH,0.47
1980-04-01,Spring,Apr,SH,0.46
1981-04-01,Spring,Apr,SH,0.26
1982-04-01,Spring,Apr,SH,0.13
1983-04-01,Spring,Apr,SH,0.49
1984-04-01,Spring,Apr,SH,0.19
1985-04-01,Spring,Apr,SH,0.27
1986-04-01,Spring,Apr,SH,0.30
1987-04-01,Spring,Apr,SH,0.42
1988-04-01,Spring,Apr,SH,0.42
1989-04-01,Spring,Apr,SH,0.26
1990-04-01,Spring,Apr,SH,0.42
1991-04-01,Spring,Apr,SH,0.46
1992-04-01,Spring,Apr,SH,0.39
1993-04-01,Spring,Apr,SH,0.32
1994-04-01,Spring,Apr,SH,0.34
1995-04-01,Spring,Apr,SH,0.22
1996-04-01,Spring,Apr,SH,0.49
1997-04-01,Spring,Apr,SH,0.18
1998-04-01,Spring,Apr,SH,0.40
1999-04-01,Spring,Apr,SH,0.10
2000-04-01,Spring,Apr,SH,0.24
2001-04-01,Spring,Apr,SH,0.41
2002-04-01,Spring,Apr,SH,0.65
2003-04-01,Spring,Apr,SH,0.49
2004-04-01,Spring,Apr,SH,0.52
2005-04-01,Spring,Apr,SH,0.41
2006-04-01,Spring,Apr,SH,0.34
2007-04-01,Spring,Apr,SH,0.45
2008-04-01,Spring,Apr,SH,0.42
2009-04-01,Spring,Apr,SH,0.52
2010-04-01,Spring,Apr,SH,0.56
2011-04-01,Spring,Apr,SH,0.45
2012-04-01,Spring,Apr,SH,0.38
2013-04-01,Spring,Apr,SH,0.40
2014-04-01,Spring,Apr,SH,0.51
2015-04-01,Spring,Apr,SH,0.49
2016-04-01,Spring,Apr,SH,0.73
2017-04-01,Spring,Apr,SH,0.69
2018-04-01,Spring,Apr,SH,0.81
2019-04-01,Spring,Apr,SH,0.78
2020-04-01,Spring,Apr,SH,0.86
2021-04-01,Spring,Apr,SH,0.38
2022-04-01,Spring,Apr,SH,0.58
2023-04-01,Spring,Apr,SH,0.97
1880-05-01,Spring,May,NH,-0.07
1881-05-01,Spring,May,NH,0.01
1882-05-01,Spring,May,NH,-0.26
1883-05-01,Spring,May,NH,-0.25
1884-05-01,Spring,May,NH,-0.37
1885-05-01,Spring,May,NH,-0.59
1886-05-01,Spring,May,NH,-0.34
1887-05-01,Spring,May,NH,-0.26
1888-05-01,Spring,May,NH,-0.16
1889-05-01,Spring,May,NH,-0.04
1890-05-01,Spring,May,NH,-0.37
1891-05-01,Spring,May,NH,-0.16
1892-05-01,Spring,May,NH,-0.24
1893-05-01,Spring,May,NH,-0.44
1894-05-01,Spring,May,NH,-0.27
1895-05-01,Spring,May,NH,-0.30
1896-05-01,Spring,May,NH,-0.16
1897-05-01,Spring,May,NH,0.14
1898-05-01,Spring,May,NH,-0.27
1899-05-01,Spring,May,NH,-0.24
1900-05-01,Spring,May,NH,-0.03
1901-05-01,Spring,May,NH,-0.10
1902-05-01,Spring,May,NH,-0.37
1903-05-01,Spring,May,NH,-0.42
1904-05-01,Spring,May,NH,-0.43
1905-05-01,Spring,May,NH,-0.28
1906-05-01,Spring,May,NH,-0.24
1907-05-01,Spring,May,NH,-0.57
1908-05-01,Spring,May,NH,-0.28
1909-05-01,Spring,May,NH,-0.49
1910-05-01,Spring,May,NH,-0.29
1911-05-01,Spring,May,NH,-0.45
1912-05-01,Spring,May,NH,-0.12
1913-05-01,Spring,May,NH,-0.54
1914-05-01,Spring,May,NH,-0.18
1915-05-01,Spring,May,NH,0.00
1916-05-01,Spring,May,NH,-0.35
1917-05-01,Spring,May,NH,-0.73
1918-05-01,Spring,May,NH,-0.48
1919-05-01,Spring,May,NH,-0.42
1920-05-01,Spring,May,NH,-0.21
1921-05-01,Spring,May,NH,-0.24
1922-05-01,Spring,May,NH,-0.18
1923-05-01,Spring,May,NH,-0.38
1924-05-01,Spring,May,NH,-0.05
1925-05-01,Spring,May,NH,-0.21
1926-05-01,Spring,May,NH,-0.22
1927-05-01,Spring,May,NH,-0.12
1928-05-01,Spring,May,NH,-0.16
1929-05-01,Spring,May,NH,-0.27
1930-05-01,Spring,May,NH,-0.19
1931-05-01,Spring,May,NH,-0.13
1932-05-01,Spring,May,NH,-0.09
1933-05-01,Spring,May,NH,-0.25
1934-05-01,Spring,May,NH,0.09
1935-05-01,Spring,May,NH,-0.28
1936-05-01,Spring,May,NH,0.00
1937-05-01,Spring,May,NH,0.13
1938-05-01,Spring,May,NH,0.04
1939-05-01,Spring,May,NH,0.02
1940-05-01,Spring,May,NH,0.17
1941-05-01,Spring,May,NH,0.24
1942-05-01,Spring,May,NH,0.17
1943-05-01,Spring,May,NH,0.24
1944-05-01,Spring,May,NH,0.26
1945-05-01,Spring,May,NH,0.08
1946-05-01,Spring,May,NH,0.04
1947-05-01,Spring,May,NH,0.07
1948-05-01,Spring,May,NH,0.17
1949-05-01,Spring,May,NH,0.01
1950-05-01,Spring,May,NH,-0.04
1951-05-01,Spring,May,NH,0.17
1952-05-01,Spring,May,NH,0.15
1953-05-01,Spring,May,NH,0.25
1954-05-01,Spring,May,NH,-0.07
1955-05-01,Spring,May,NH,-0.13
1956-05-01,Spring,May,NH,-0.30
1957-05-01,Spring,May,NH,-0.06
1958-05-01,Spring,May,NH,0.12
1959-05-01,Spring,May,NH,0.04
1960-05-01,Spring,May,NH,0.03
1961-05-01,Spring,May,NH,0.07
1962-05-01,Spring,May,NH,0.02
1963-05-01,Spring,May,NH,-0.04
1964-05-01,Spring,May,NH,-0.10
1965-05-01,Spring,May,NH,-0.13
1966-05-01,Spring,May,NH,-0.05
1967-05-01,Spring,May,NH,0.21
1968-05-01,Spring,May,NH,-0.06
1969-05-01,Spring,May,NH,0.11
1970-05-01,Spring,May,NH,0.00
1971-05-01,Spring,May,NH,-0.12
1972-05-01,Spring,May,NH,-0.15
1973-05-01,Spring,May,NH,0.09
1974-05-01,Spring,May,NH,-0.19
1975-05-01,Spring,May,NH,-0.02
1976-05-01,Spring,May,NH,-0.26
1977-05-01,Spring,May,NH,0.23
